ISO 8601 Time,Dissolved Oxygen (mg/l),Dissolved Oxygen (%),DO Temperature (C)
2019-12-07T09:24:25.000,8.64,95.80,20.40
2019-12-07T09:24:35.000,8.64,95.77,20.40
2019-12-07T09:24:45.000,8.65,95.89,20.42
2019-12-07T09:24:55.000,8.66,96.11,20.43
2019-12-07T09:25:05.000,8.69,96.42,20.44
2019-12-07T09:25:15.000,8.68,96.37,20.46
2019-12-07T09:25:25.000,8.67,96.33,20.48
2019-12-07T09:25:35.000,8.69,96.59,20.51
2019-12-07T09:25:45.000,8.66,96.30,20.53
2019-12-07T09:25:55.000,8.68,96.51,20.53
2019-12-07T09:26:05.000,8.68,96.49,20.56
2019-12-07T09:26:15.000,8.66,96.33,20.57
2019-12-07T09:26:25.000,8.68,96.56,20.58
2019-12-07T09:26:35.000,8.67,96.48,20.59
2019-12-07T09:26:45.000,8.67,96.54,20.60
2019-12-07T09:26:55.000,8.65,96.31,20.62
2019-12-07T09:27:05.000,8.64,96.16,20.62
2019-12-07T09:27:15.000,8.61,95.91,20.62
2019-12-07T09:27:25.000,8.61,95.84,20.60
2019-12-07T09:27:35.000,8.60,95.73,20.60
2019-12-07T09:27:45.000,8.59,95.58,20.60
2019-12-07T09:27:55.000,8.59,95.64,20.59
2019-12-07T09:28:05.000,8.57,95.39,20.58
2019-12-07T09:28:15.000,8.57,95.33,20.55
2019-12-07T09:28:25.000,8.56,95.17,20.55
2019-12-07T09:28:35.000,8.56,95.14,20.53
2019-12-07T09:28:45.000,8.56,95.18,20.53
2019-12-07T09:28:55.000,8.56,95.15,20.51
2019-12-07T09:29:05.000,8.56,95.06,20.50
2019-12-07T09:29:15.000,8.53,94.68,20.48
2019-12-07T09:29:25.000,8.55,94.93,20.46
2019-12-07T09:29:35.000,8.55,94.83,20.44
2019-12-07T09:29:45.000,8.54,94.73,20.44
2019-12-07T09:29:55.000,8.56,94.92,20.44
2019-12-07T09:30:05.000,8.55,94.85,20.44
2019-12-07T09:30:15.000,8.56,95.01,20.44
2019-12-07T09:30:25.000,8.56,94.96,20.44
2019-12-07T09:30:35.000,8.57,95.09,20.44
2019-12-07T09:30:45.000,8.57,95.10,20.44
2019-12-07T09:30:55.000,8.58,95.18,20.44
2019-12-07T09:31:05.000,8.58,95.19,20.46
2019-12-07T09:31:15.000,8.58,95.26,20.46
2019-12-07T09:31:25.000,8.56,95.06,20.46
2019-12-07T09:31:35.000,8.60,95.44,20.46
2019-12-07T09:31:45.000,8.60,95.46,20.47
2019-12-07T09:31:55.000,8.59,95.39,20.48
2019-12-07T09:32:05.000,8.60,95.53,20.50
2019-12-07T09:32:15.000,8.60,95.54,20.51
2019-12-07T09:32:25.000,8.58,95.30,20.51
2019-12-07T09:32:35.000,8.58,95.30,20.50
2019-12-07T09:32:45.000,8.58,95.33,20.50
2019-12-07T09:32:55.000,8.57,95.14,20.49
2019-12-07T09:33:05.000,8.55,94.93,20.48
2019-12-07T09:33:15.000,8.56,95.01,20.47
2019-12-07T09:33:25.000,8.54,94.81,20.46
2019-12-07T09:33:35.000,8.55,94.94,20.46
2019-12-07T09:33:45.000,8.56,94.98,20.45
2019-12-07T09:33:55.000,8.56,94.93,20.44
2019-12-07T09:34:05.000,8.54,94.77,20.44
2019-12-07T09:34:15.000,8.53,94.61,20.44
2019-12-07T09:34:25.000,8.55,94.83,20.44
2019-12-07T09:34:35.000,8.55,94.84,20.42
2019-12-07T09:34:45.000,8.56,94.90,20.41
2019-12-07T09:34:55.000,8.57,95.08,20.41
2019-12-07T09:35:05.000,8.56,94.92,20.41
2019-12-07T09:35:15.000,8.54,94.74,20.41
2019-12-07T09:35:25.000,8.54,94.70,20.40
2019-12-07T09:35:35.000,8.54,94.62,20.39
2019-12-07T09:35:45.000,8.53,94.55,20.37
2019-12-07T09:35:55.000,8.54,94.53,20.35
2019-12-07T09:36:05.000,8.51,94.29,20.35
2019-12-07T09:36:15.000,8.51,94.29,20.35
2019-12-07T09:36:25.000,8.51,94.23,20.33
2019-12-07T09:36:35.000,8.52,94.28,20.31
2019-12-07T09:36:45.000,8.52,94.30,20.29
2019-12-07T09:36:55.000,8.51,94.11,20.28
2019-12-07T09:37:05.000,8.53,94.28,20.26
2019-12-07T09:37:15.000,8.52,94.20,20.24
2019-12-07T09:37:25.000,8.52,94.13,20.24
2019-12-07T09:37:35.000,8.54,94.31,20.22
2019-12-07T09:37:45.000,8.53,94.28,20.22
2019-12-07T09:37:55.000,8.56,94.51,20.22
2019-12-07T09:38:05.000,8.53,94.23,20.22
2019-12-07T09:38:15.000,8.54,94.36,20.21
2019-12-07T09:38:25.000,8.55,94.43,20.20
2019-12-07T09:38:35.000,8.55,94.40,20.20
2019-12-07T09:38:45.000,8.54,94.31,20.19
2019-12-07T09:38:55.000,8.55,94.40,20.19
2019-12-07T09:39:05.000,8.56,94.49,20.18
2019-12-07T09:39:15.000,8.57,94.54,20.17
2019-12-07T09:39:25.000,8.58,94.68,20.17
2019-12-07T09:39:35.000,8.56,94.43,20.17
2019-12-07T09:39:45.000,8.56,94.45,20.17
2019-12-07T09:39:55.000,8.58,94.73,20.17
2019-12-07T09:40:05.000,8.57,94.58,20.17
2019-12-07T09:40:15.000,8.57,94.54,20.17
2019-12-07T09:40:25.000,8.56,94.38,20.15
2019-12-07T09:40:35.000,8.58,94.63,20.15
2019-12-07T09:40:45.000,8.58,94.64,20.14
2019-12-07T09:40:55.000,8.56,94.38,20.13
2019-12-07T09:41:05.000,8.58,94.60,20.13
2019-12-07T09:41:15.000,8.60,94.80,20.13
2019-12-07T09:41:25.000,8.57,94.47,20.11
2019-12-07T09:41:35.000,8.58,94.61,20.11
2019-12-07T09:41:45.000,8.57,94.43,20.11
2019-12-07T09:41:55.000,8.61,94.87,20.11
2019-12-07T09:42:05.000,8.61,94.86,20.11
2019-12-07T09:42:15.000,8.63,95.15,20.11
2019-12-07T09:42:25.000,8.62,94.99,20.11
2019-12-07T09:42:35.000,8.62,95.04,20.11
2019-12-07T09:42:45.000,8.64,95.19,20.11
2019-12-07T09:42:55.000,8.65,95.37,20.11
2019-12-07T09:43:05.000,8.62,95.00,20.11
2019-12-07T09:43:15.000,8.62,95.04,20.12
2019-12-07T09:43:25.000,8.62,95.04,20.12
2019-12-07T09:43:35.000,8.62,94.98,20.11
2019-12-07T09:43:45.000,8.62,95.05,20.11
2019-12-07T09:43:55.000,8.62,94.99,20.09
2019-12-07T09:44:05.000,8.58,94.56,20.08
2019-12-07T09:44:15.000,8.60,94.74,20.06
2019-12-07T09:44:25.000,8.58,94.42,20.05
2019-12-07T09:44:35.000,8.59,94.57,20.04
2019-12-07T09:44:45.000,8.60,94.63,20.03
2019-12-07T09:44:55.000,8.59,94.46,20.02
2019-12-07T09:45:05.000,8.61,94.71,20.02
2019-12-07T09:45:15.000,8.61,94.72,20.02
2019-12-07T09:45:25.000,8.60,94.66,20.02
2019-12-07T09:45:35.000,8.59,94.53,20.01
2019-12-07T09:45:45.000,8.60,94.58,20.00
2019-12-07T09:45:55.000,8.60,94.60,20.00
2019-12-07T09:46:05.000,8.63,94.89,20.00
2019-12-07T09:46:15.000,8.63,94.90,20.00
2019-12-07T09:46:25.000,8.65,95.17,20.00
2019-12-07T09:46:35.000,8.68,95.52,20.01
2019-12-07T09:46:45.000,8.66,95.25,20.02
2019-12-07T09:46:55.000,8.66,95.32,20.02
2019-12-07T09:47:05.000,8.69,95.59,20.03
2019-12-07T09:47:15.000,8.70,95.77,20.04
2019-12-07T09:47:25.000,8.73,96.16,20.05
2019-12-07T09:47:35.000,8.74,96.29,20.06
2019-12-07T09:47:45.000,8.72,96.06,20.06
2019-12-07T09:47:55.000,8.72,96.02,20.08
2019-12-07T09:48:05.000,8.72,96.06,20.08
2019-12-07T09:48:15.000,8.71,95.92,20.07
2019-12-07T09:48:25.000,8.73,96.15,20.08
2019-12-07T09:48:35.000,8.70,95.79,20.08
2019-12-07T09:48:45.000,8.69,95.70,20.08
2019-12-07T09:48:55.000,8.69,95.69,20.07
2019-12-07T09:49:05.000,8.72,95.98,20.06
2019-12-07T09:49:15.000,8.68,95.61,20.06
2019-12-07T09:49:25.000,8.70,95.77,20.06
2019-12-07T09:49:35.000,8.70,95.84,20.06
2019-12-07T09:49:45.000,8.71,95.86,20.06
2019-12-07T09:49:55.000,8.70,95.77,20.04
2019-12-07T09:50:05.000,8.73,96.04,20.04
2019-12-07T09:50:15.000,8.73,96.11,20.04
2019-12-07T09:50:25.000,8.74,96.12,20.02
2019-12-07T09:50:35.000,8.73,96.07,20.02
2019-12-07T09:50:45.000,8.74,96.20,20.02
2019-12-07T09:50:55.000,8.74,96.16,20.02
2019-12-07T09:51:05.000,8.75,96.19,20.00
2019-12-07T09:51:15.000,8.73,96.03,20.00
2019-12-07T09:51:25.000,8.71,95.76,20.00
2019-12-07T09:51:35.000,8.71,95.79,19.99
2019-12-07T09:51:45.000,8.71,95.70,19.98
2019-12-07T09:51:55.000,8.71,95.75,19.97
2019-12-07T09:52:05.000,8.69,95.56,19.97
2019-12-07T09:52:15.000,8.67,95.34,19.96
2019-12-07T09:52:25.000,8.69,95.51,19.95
2019-12-07T09:52:35.000,8.68,95.36,19.95
2019-12-07T09:52:45.000,8.68,95.33,19.94
2019-12-07T09:52:55.000,8.66,95.13,19.93
2019-12-07T09:53:05.000,8.67,95.28,19.94
2019-12-07T09:53:15.000,8.66,95.14,19.95
2019-12-07T09:53:25.000,8.65,95.02,19.95
2019-12-07T09:53:35.000,8.65,94.95,19.93
2019-12-07T09:53:45.000,8.67,95.17,19.92
2019-12-07T09:53:55.000,8.66,95.10,19.91
2019-12-07T09:54:05.000,8.64,94.86,19.91
2019-12-07T09:54:15.000,8.64,94.83,19.91
2019-12-07T09:54:25.000,8.63,94.76,19.91
2019-12-07T09:54:35.000,8.63,94.70,19.91
2019-12-07T09:54:45.000,8.62,94.68,19.91
2019-12-07T09:54:55.000,8.62,94.64,19.90
2019-12-07T09:55:05.000,8.61,94.44,19.89
2019-12-07T09:55:15.000,8.63,94.70,19.88
2019-12-07T09:55:25.000,8.62,94.56,19.88
2019-12-07T09:55:35.000,8.61,94.53,19.88
2019-12-07T09:55:45.000,8.61,94.51,19.88
2019-12-07T09:55:55.000,8.61,94.53,19.88
2019-12-07T09:56:05.000,8.60,94.35,19.87
2019-12-07T09:56:15.000,8.60,94.28,19.86
2019-12-07T09:56:25.000,8.61,94.39,19.86
2019-12-07T09:56:35.000,8.60,94.36,19.86
2019-12-07T09:56:45.000,8.61,94.37,19.85
2019-12-07T09:56:55.000,8.59,94.23,19.84
2019-12-07T09:57:05.000,8.61,94.38,19.84
2019-12-07T09:57:15.000,8.61,94.41,19.83
2019-12-07T09:57:25.000,8.60,94.25,19.83
2019-12-07T09:57:35.000,8.62,94.49,19.82
2019-12-07T09:57:45.000,8.62,94.42,19.82
2019-12-07T09:57:55.000,8.61,94.37,19.82
2019-12-07T09:58:05.000,8.62,94.46,19.82
2019-12-07T09:58:15.000,8.61,94.37,19.82
2019-12-07T09:58:25.000,8.62,94.45,19.82
2019-12-07T09:58:35.000,8.62,94.46,19.81
2019-12-07T09:58:45.000,8.64,94.70,19.81
2019-12-07T09:58:55.000,8.63,94.56,19.80
2019-12-07T09:59:05.000,8.65,94.74,19.80
2019-12-07T09:59:15.000,8.64,94.67,19.81
2019-12-07T09:59:25.000,8.66,94.94,19.81
2019-12-07T09:59:35.000,8.64,94.71,19.81
2019-12-07T09:59:45.000,8.67,94.97,19.82
2019-12-07T09:59:55.000,8.66,94.93,19.82
2019-12-07T10:00:05.000,8.66,94.90,19.82
2019-12-07T10:00:15.000,8.67,94.99,19.83
2019-12-07T10:00:25.000,8.67,95.05,19.84
2019-12-07T10:00:35.000,8.67,95.04,19.84
2019-12-07T10:00:45.000,8.66,94.97,19.84
2019-12-07T10:00:55.000,8.67,95.02,19.84
2019-12-07T10:01:05.000,8.66,94.95,19.85
2019-12-07T10:01:15.000,8.66,95.00,19.86
2019-12-07T10:01:25.000,8.64,94.78,19.86
2019-12-07T10:01:35.000,8.65,94.85,19.86
2019-12-07T10:01:45.000,8.65,94.85,19.86
2019-12-07T10:01:55.000,8.63,94.64,19.86
2019-12-07T10:02:05.000,8.64,94.70,19.85
2019-12-07T10:02:15.000,8.64,94.77,19.85
2019-12-07T10:02:25.000,8.64,94.73,19.84
2019-12-07T10:02:35.000,8.63,94.62,19.84
2019-12-07T10:02:45.000,8.63,94.65,19.84
2019-12-07T10:02:55.000,8.66,94.91,19.84
2019-12-07T10:03:05.000,8.64,94.66,19.83
2019-12-07T10:03:15.000,8.63,94.53,19.82
2019-12-07T10:03:25.000,8.64,94.71,19.82
2019-12-07T10:03:35.000,8.66,94.88,19.83
2019-12-07T10:03:45.000,8.65,94.77,19.83
2019-12-07T10:03:55.000,8.63,94.66,19.83
2019-12-07T10:04:05.000,8.66,94.94,19.83
2019-12-07T10:04:15.000,8.69,95.31,19.84
2019-12-07T10:04:25.000,8.69,95.25,19.84
2019-12-07T10:04:35.000,8.68,95.19,19.84
2019-12-07T10:04:45.000,8.70,95.37,19.85
2019-12-07T10:04:55.000,8.72,95.66,19.86
2019-12-07T10:05:05.000,8.69,95.32,19.86
2019-12-07T10:05:15.000,8.67,95.10,19.88
2019-12-07T10:05:25.000,8.68,95.20,19.88
2019-12-07T10:05:35.000,8.68,95.27,19.90
2019-12-07T10:05:45.000,8.68,95.25,19.90
2019-12-07T10:05:55.000,8.68,95.25,19.90
2019-12-07T10:06:05.000,8.68,95.31,19.90
2019-12-07T10:06:15.000,8.66,95.07,19.91
2019-12-07T10:06:25.000,8.66,95.05,19.90
2019-12-07T10:06:35.000,8.63,94.74,19.90
2019-12-07T10:06:45.000,8.66,95.04,19.90
2019-12-07T10:06:55.000,8.64,94.81,19.89
2019-12-07T10:07:05.000,8.63,94.66,19.88
2019-12-07T10:07:15.000,8.61,94.51,19.88
2019-12-07T10:07:25.000,8.62,94.54,19.87
2019-12-07T10:07:35.000,8.61,94.49,19.86
2019-12-07T10:07:45.000,8.60,94.29,19.86
2019-12-07T10:07:55.000,8.60,94.29,19.85
2019-12-07T10:08:05.000,8.61,94.36,19.84
2019-12-07T10:08:15.000,8.60,94.27,19.83
2019-12-07T10:08:25.000,8.60,94.29,19.82
2019-12-07T10:08:35.000,8.60,94.21,19.82
2019-12-07T10:08:45.000,8.60,94.24,19.81
2019-12-07T10:08:55.000,8.59,94.18,19.81
2019-12-07T10:09:05.000,8.59,94.16,19.81
2019-12-07T10:09:15.000,8.60,94.24,19.80
2019-12-07T10:09:25.000,8.59,94.04,19.79
2019-12-07T10:09:35.000,8.59,94.12,19.79
2019-12-07T10:09:45.000,8.59,94.08,19.78
2019-12-07T10:09:55.000,8.60,94.13,19.78
2019-12-07T10:10:05.000,8.59,94.08,19.77
2019-12-07T10:10:15.000,8.59,94.06,19.77
2019-12-07T10:10:25.000,8.60,94.11,19.77
2019-12-07T10:10:35.000,8.59,94.02,19.77
2019-12-07T10:10:45.000,8.60,94.10,19.76
2019-12-07T10:10:55.000,8.60,94.13,19.75
2019-12-07T10:11:05.000,8.59,94.06,19.75
2019-12-07T10:11:15.000,8.59,94.04,19.75
2019-12-07T10:11:25.000,8.61,94.20,19.75
2019-12-07T10:11:35.000,8.61,94.25,19.75
2019-12-07T10:11:45.000,8.59,94.00,19.75
2019-12-07T10:11:55.000,8.62,94.36,19.75
2019-12-07T10:12:05.000,8.61,94.24,19.74
2019-12-07T10:12:15.000,8.64,94.49,19.73
2019-12-07T10:12:25.000,8.65,94.64,19.73
2019-12-07T10:12:35.000,8.67,94.81,19.73
2019-12-07T10:12:45.000,8.69,95.01,19.73
2019-12-07T10:12:55.000,8.69,95.08,19.73
2019-12-07T10:13:05.000,8.70,95.23,19.74
2019-12-07T10:13:15.000,8.70,95.20,19.75
2019-12-07T10:13:25.000,8.72,95.38,19.75
2019-12-07T10:13:35.000,8.74,95.64,19.75
2019-12-07T10:13:45.000,8.72,95.44,19.76
2019-12-07T10:13:55.000,8.71,95.41,19.77
2019-12-07T10:14:05.000,8.71,95.41,19.77
2019-12-07T10:14:15.000,8.68,95.05,19.77
2019-12-07T10:14:25.000,8.67,94.97,19.77
2019-12-07T10:14:35.000,8.68,95.07,19.78
2019-12-07T10:14:45.000,8.67,94.93,19.78
2019-12-07T10:14:55.000,8.66,94.79,19.78
2019-12-07T10:15:05.000,8.66,94.82,19.79
2019-12-07T10:15:15.000,8.64,94.68,19.79
2019-12-07T10:15:25.000,8.65,94.76,19.79
2019-12-07T10:15:35.000,8.65,94.75,19.79
2019-12-07T10:15:45.000,8.63,94.59,19.80
2019-12-07T10:15:55.000,8.64,94.62,19.80
2019-12-07T10:16:05.000,8.65,94.79,19.81
2019-12-07T10:16:15.000,8.67,94.97,19.82
2019-12-07T10:16:25.000,8.69,95.26,19.82
2019-12-07T10:16:35.000,8.67,95.04,19.83
2019-12-07T10:16:45.000,8.69,95.31,19.84
2019-12-07T10:16:55.000,8.67,95.05,19.85
2019-12-07T10:17:05.000,8.68,95.21,19.86
2019-12-07T10:17:15.000,8.70,95.43,19.86
2019-12-07T10:17:25.000,8.70,95.38,19.86
2019-12-07T10:17:35.000,8.69,95.28,19.86
2019-12-07T10:17:45.000,8.68,95.20,19.86
2019-12-07T10:17:55.000,8.69,95.26,19.86
2019-12-07T10:18:05.000,8.68,95.21,19.86
2019-12-07T10:18:15.000,8.66,94.99,19.86
2019-12-07T10:18:25.000,8.67,95.08,19.84
2019-12-07T10:18:35.000,8.66,94.99,19.84
2019-12-07T10:18:45.000,8.65,94.88,19.84
2019-12-07T10:18:55.000,8.65,94.83,19.83
2019-12-07T10:19:05.000,8.65,94.78,19.82
2019-12-07T10:19:15.000,8.66,94.89,19.82
2019-12-07T10:19:25.000,8.66,94.89,19.82
2019-12-07T10:19:35.000,8.65,94.77,19.81
2019-12-07T10:19:45.000,8.64,94.60,19.80
2019-12-07T10:19:55.000,8.67,94.92,19.80
2019-12-07T10:20:05.000,8.66,94.91,19.80
2019-12-07T10:20:15.000,8.66,94.81,19.79
2019-12-07T10:20:25.000,8.67,94.92,19.79
2019-12-07T10:20:35.000,8.66,94.86,19.79
2019-12-07T10:20:45.000,8.66,94.87,19.79
2019-12-07T10:20:55.000,8.67,94.97,19.79
2019-12-07T10:21:05.000,8.67,94.96,19.78
2019-12-07T10:21:15.000,8.67,94.90,19.77
2019-12-07T10:21:25.000,8.65,94.73,19.77
2019-12-07T10:21:35.000,8.66,94.77,19.77
2019-12-07T10:21:45.000,8.64,94.64,19.77
2019-12-07T10:21:55.000,8.64,94.62,19.77
2019-12-07T10:22:05.000,8.64,94.58,19.77
2019-12-07T10:22:15.000,8.66,94.79,19.76
2019-12-07T10:22:25.000,8.64,94.53,19.76
2019-12-07T10:22:35.000,8.64,94.54,19.75
2019-12-07T10:22:45.000,8.64,94.52,19.75
2019-12-07T10:22:55.000,8.63,94.40,19.75
2019-12-07T10:23:05.000,8.62,94.30,19.75
2019-12-07T10:23:15.000,8.63,94.42,19.75
2019-12-07T10:23:25.000,8.62,94.27,19.74
2019-12-07T10:23:35.000,8.64,94.50,19.73
2019-12-07T10:23:45.000,8.64,94.48,19.73
2019-12-07T10:23:55.000,8.63,94.44,19.73
2019-12-07T10:24:05.000,8.67,94.79,19.72
2019-12-07T10:24:15.000,8.65,94.64,19.72
2019-12-07T10:24:25.000,8.68,94.97,19.72
2019-12-07T10:24:35.000,8.66,94.72,19.72
2019-12-07T10:24:45.000,8.66,94.78,19.73
2019-12-07T10:24:55.000,8.66,94.75,19.72
2019-12-07T10:25:05.000,8.67,94.83,19.72
2019-12-07T10:25:15.000,8.67,94.83,19.71
2019-12-07T10:25:25.000,8.66,94.74,19.71
2019-12-07T10:25:35.000,8.68,94.90,19.72
2019-12-07T10:25:45.000,8.68,94.93,19.73
2019-12-07T10:25:55.000,8.70,95.17,19.73
2019-12-07T10:26:05.000,8.69,95.10,19.73
2019-12-07T10:26:15.000,8.71,95.35,19.75
2019-12-07T10:26:25.000,8.73,95.56,19.75
2019-12-07T10:26:35.000,8.73,95.55,19.77
2019-12-07T10:26:45.000,8.74,95.69,19.77
2019-12-07T10:26:55.000,8.76,95.96,19.79
2019-12-07T10:27:05.000,8.77,96.02,19.80
2019-12-07T10:27:15.000,8.77,96.08,19.80
2019-12-07T10:27:25.000,8.80,96.43,19.82
2019-12-07T10:27:35.000,8.82,96.68,19.82
2019-12-07T10:27:45.000,8.83,96.76,19.83
2019-12-07T10:27:55.000,8.80,96.49,19.84
2019-12-07T10:28:05.000,8.83,96.78,19.84
2019-12-07T10:28:15.000,8.80,96.55,19.86
2019-12-07T10:28:25.000,8.81,96.61,19.86
2019-12-07T10:28:35.000,8.79,96.37,19.87
2019-12-07T10:28:45.000,8.77,96.24,19.88
2019-12-07T10:28:55.000,8.77,96.24,19.88
2019-12-07T10:29:05.000,8.74,95.95,19.88
2019-12-07T10:29:15.000,8.73,95.78,19.88
2019-12-07T10:29:25.000,8.74,95.94,19.88
2019-12-07T10:29:35.000,8.70,95.47,19.87
2019-12-07T10:29:45.000,8.68,95.21,19.86
2019-12-07T10:29:55.000,8.67,95.07,19.86
2019-12-07T10:30:05.000,8.67,95.07,19.84
2019-12-07T10:30:15.000,8.68,95.14,19.84
2019-12-07T10:30:25.000,8.66,94.95,19.84
2019-12-07T10:30:35.000,8.67,95.04,19.84
2019-12-07T10:30:45.000,8.66,94.91,19.84
2019-12-07T10:30:55.000,8.66,94.91,19.84
2019-12-07T10:31:05.000,8.66,94.92,19.84
2019-12-07T10:31:15.000,8.68,95.14,19.82
2019-12-07T10:31:25.000,8.64,94.74,19.82
2019-12-07T10:31:35.000,8.66,94.93,19.82
2019-12-07T10:31:45.000,8.65,94.79,19.82
2019-12-07T10:31:55.000,8.65,94.75,19.82
2019-12-07T10:32:05.000,8.64,94.64,19.82
2019-12-07T10:32:15.000,8.62,94.47,19.82
2019-12-07T10:32:25.000,8.64,94.68,19.81
2019-12-07T10:32:35.000,8.63,94.51,19.80
2019-12-07T10:32:45.000,8.62,94.45,19.80
2019-12-07T10:32:55.000,8.64,94.61,19.79
2019-12-07T10:33:05.000,8.64,94.65,19.79
2019-12-07T10:33:15.000,8.64,94.62,19.79
2019-12-07T10:33:25.000,8.62,94.47,19.79
2019-12-07T10:33:35.000,8.65,94.76,19.77
2019-12-07T10:33:45.000,8.65,94.66,19.77
2019-12-07T10:33:55.000,8.66,94.84,19.77
2019-12-07T10:34:05.000,8.69,95.13,19.78
2019-12-07T10:34:15.000,8.70,95.31,19.80
2019-12-07T10:34:25.000,8.70,95.30,19.80
2019-12-07T10:34:35.000,8.70,95.35,19.81
2019-12-07T10:34:45.000,8.70,95.39,19.82
2019-12-07T10:34:55.000,8.70,95.31,19.82
2019-12-07T10:35:05.000,8.72,95.59,19.82
2019-12-07T10:35:15.000,8.71,95.51,19.83
2019-12-07T10:35:25.000,8.70,95.36,19.84
2019-12-07T10:35:35.000,8.69,95.29,19.84
2019-12-07T10:35:45.000,8.67,95.08,19.84
2019-12-07T10:35:55.000,8.69,95.25,19.84
2019-12-07T10:36:05.000,8.66,94.99,19.84
2019-12-07T10:36:15.000,8.66,94.92,19.83
2019-12-07T10:36:25.000,8.66,94.89,19.84
2019-12-07T10:36:35.000,8.66,94.89,19.84
2019-12-07T10:36:45.000,8.66,94.90,19.84
2019-12-07T10:36:55.000,8.64,94.74,19.84
2019-12-07T10:37:05.000,8.65,94.89,19.84
2019-12-07T10:37:15.000,8.66,94.92,19.85
2019-12-07T10:37:25.000,8.65,94.88,19.86
2019-12-07T10:37:35.000,8.65,94.90,19.86
2019-12-07T10:37:45.000,8.64,94.79,19.86
2019-12-07T10:37:55.000,8.66,94.99,19.86
2019-12-07T10:38:05.000,8.66,95.03,19.86
2019-12-07T10:38:15.000,8.67,95.17,19.88
2019-12-07T10:38:25.000,8.68,95.24,19.88
2019-12-07T10:38:35.000,8.67,95.19,19.90
2019-12-07T10:38:45.000,8.67,95.21,19.91
2019-12-07T10:38:55.000,8.67,95.20,19.91
2019-12-07T10:39:05.000,8.68,95.27,19.91
2019-12-07T10:39:15.000,8.68,95.26,19.91
2019-12-07T10:39:25.000,8.68,95.35,19.91
2019-12-07T10:39:35.000,8.68,95.30,19.93
2019-12-07T10:39:45.000,8.67,95.26,19.93
2019-12-07T10:39:55.000,8.67,95.25,19.94
2019-12-07T10:40:05.000,8.65,95.04,19.93
2019-12-07T10:40:15.000,8.66,95.11,19.93
2019-12-07T10:40:25.000,8.65,95.02,19.93
2019-12-07T10:40:35.000,8.65,95.03,19.93
2019-12-07T10:40:45.000,8.64,94.85,19.93
2019-12-07T10:40:55.000,8.62,94.74,19.93
2019-12-07T10:41:05.000,8.61,94.63,19.95
2019-12-07T10:41:15.000,8.60,94.51,19.95
2019-12-07T10:41:25.000,8.61,94.65,19.95
2019-12-07T10:41:35.000,8.61,94.58,19.95
2019-12-07T10:41:45.000,8.62,94.66,19.95
2019-12-07T10:41:55.000,8.63,94.80,19.95
2019-12-07T10:42:05.000,8.62,94.78,19.96
2019-12-07T10:42:15.000,8.63,94.87,19.97
2019-12-07T10:42:25.000,8.63,94.89,19.97
2019-12-07T10:42:35.000,8.64,94.94,19.98
2019-12-07T10:42:45.000,8.65,95.16,19.99
2019-12-07T10:42:55.000,8.64,95.04,20.00
2019-12-07T10:43:05.000,8.64,95.00,19.99
2019-12-07T10:43:15.000,8.65,95.13,20.00
2019-12-07T10:43:25.000,8.65,95.14,20.02
2019-12-07T10:43:35.000,8.66,95.28,20.02
2019-12-07T10:43:45.000,8.66,95.33,20.03
2019-12-07T10:43:55.000,8.66,95.27,20.04
2019-12-07T10:44:05.000,8.65,95.22,20.04
2019-12-07T10:44:15.000,8.67,95.42,20.04
2019-12-07T10:44:25.000,8.65,95.22,20.05
2019-12-07T10:44:35.000,8.66,95.36,20.06
2019-12-07T10:44:45.000,8.66,95.39,20.06
2019-12-07T10:44:55.000,8.64,95.18,20.06
2019-12-07T10:45:05.000,8.65,95.30,20.07
2019-12-07T10:45:15.000,8.64,95.17,20.08
2019-12-07T10:45:25.000,8.66,95.44,20.08
2019-12-07T10:45:35.000,8.64,95.19,20.08
2019-12-07T10:45:45.000,8.66,95.36,20.08
2019-12-07T10:45:55.000,8.66,95.40,20.08
2019-12-07T10:46:05.000,8.68,95.61,20.08
2019-12-07T10:46:15.000,8.68,95.63,20.09
2019-12-07T10:46:25.000,8.68,95.67,20.09
2019-12-07T10:46:35.000,8.70,95.83,20.10
2019-12-07T10:46:45.000,8.69,95.74,20.11
2019-12-07T10:46:55.000,8.70,95.89,20.11
2019-12-07T10:47:05.000,8.68,95.70,20.12
2019-12-07T10:47:15.000,8.70,95.97,20.13
2019-12-07T10:47:25.000,8.69,95.86,20.13
2019-12-07T10:47:35.000,8.72,96.18,20.15
2019-12-07T10:47:45.000,8.72,96.24,20.15
2019-12-07T10:47:55.000,8.73,96.31,20.17
2019-12-07T10:48:05.000,8.75,96.53,20.18
2019-12-07T10:48:15.000,8.72,96.31,20.19
2019-12-07T10:48:25.000,8.76,96.71,20.20
2019-12-07T10:48:35.000,8.78,96.96,20.21
2019-12-07T10:48:45.000,8.73,96.46,20.22
2019-12-07T10:48:55.000,8.74,96.52,20.22
2019-12-07T10:49:05.000,8.73,96.46,20.23
2019-12-07T10:49:15.000,8.74,96.60,20.24
2019-12-07T10:49:25.000,8.73,96.49,20.24
2019-12-07T10:49:35.000,8.74,96.61,20.25
2019-12-07T10:49:45.000,8.72,96.42,20.26
2019-12-07T10:49:55.000,8.68,95.97,20.26
2019-12-07T10:50:05.000,8.70,96.23,20.26
2019-12-07T10:50:15.000,8.68,96.00,20.26
